,name,manufacturer,product,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
974,vivi***,윈드피아,선풍기,2017.05.20,5,가전은 역시 화이트죠! 가격도 매우 저렴하게 구매했어요. 리모컨 포함 제품을 이렇게 저렴하게 구매하기 어렵거든요. 제품 마감도 성능도 가성비가 매우 뛰어난 제품입니다.,0,93,0,0,0
975,grac******,윈드피아,선풍기,2011.08.02,5,다른 곳에 비해서 정말 싸고 좋아요.. 한번에 여러대를 구입하게 되서 다른 곳에서 사기 너무 부담되서 이곳에서 사게됬는데. 가격대비 정말 만족이에요.. 밤에 안경까지 벗고 깜깜한 방돌아다니면 정말 잘 안보이는데. 선풍기에 불이 나오닌까~ 방을 대충 가늠하고 다닐수 있어서 좋아요 소리도 그렇게 시끄러운 편도 아니고~ 가격대비 만족입니다~^^,0,190,5,0,1
976,mink*****,윈드피아,선풍기,2011.06.03,5,14인치 16인치 스탠드 리모콘형 크리스탈 플라워 선풍기 윈드피아 14인치 좌식용 선풍기 구입 좌식용이라 작지는 않을가 걱정 했는데 일반 스탠드선풍기랑 비슷한 사이즈에 높낮이 조절만 안되네요 디자인도 이쁘고 조립고 어렵지 않고 좋아요,0,130,0,2,3
977,soft*****,윈드피아,선풍기,2011.07.13,5,상품평이 별로여서 고민하다 이상하면 반품하자싶어 샀는데 너무 좋네요 우선 포장 뜯기 무섭게 제품 구석구석보고 더러운곳 흠집살피고 조립 맨마지막 망?끼울때 힘들었지만 넘시원요^^,0,98,2,0,0
978,sada*****,윈드피아,선풍기,2017.07.04,5,가격이 저렴하길래 그냥 막쓰자 하고 구입했는데 오~기대이상 훌륭합니다. 성능좋고 디자인도 이쁘고 리모콘도 있고 아주 잘 샀어요.,0,71,1,0,0
979,ensu*****,윈드피아,선풍기,2014.06.03,5,받자마자 조립해서 계속 쓰고 있어요 미풍으로 해놔도 바람이 쎄서 애기들한테 직접적으로 쐬주진 못하지만 절대 살수 없는 저렴한 가격에 시원하게 보낼수 있어서 좋아요^^,0,92,2,0,0
980,loo4**,윈드피아,선풍기,2011.07.24,5,개인적으로 디자인이 가장 괜찮았고 가격에 비해서 선풍기는 최고인거 같아요 ㅋㅋㅋ또 일반 선풍기 보다 꽤 높이 올라가서 환기 시킬때도 참 편한거 같아요 하지만 쪼금 아쉬운게 있다면 제선풍기는 완전히 다돌아가질 않아요.. 그래도 쓸만하니 싼맛에 굉장히 좋은 것 같습니다.,0,149,0,0,3
981,roal***,윈드피아,선풍기,2016.06.13,5,가성비 최고네요. 3만원에 원격까지되는 선풍기라니 ㅋㅋ 아주 만족합니다. 바람도 상당히 강하네요. ㅋㅋㅋㅋ 지금까지 원격되는 선풍기가 있는줄도 몰랐는데 가격까지 착하니 대만족입니다,0,100,0,0,2
982,seoy*****,윈드피아,선풍기,2016.08.06,5,할머니댁에 선풍기가 없어서 주문해드렸어요.토요일 새벽에 주문했는데 월요일에 배송와서 정말 놀랐어요ㅎ 덕분에 할머니께서 무더운여름 시원하게 보낼수있게 되었습니다. 감사해요 ^^,0,97,2,0,1
983,mytj*****,윈드피아,선풍기,2014.06.27,5,가격이 저렴하여 반신반 했는데 제품을 받고 조립해서 작동시켜보니 엄청 시원한 느낌...미풍인데도 바람이 쎄네요^^마음에 흡족할정도로 좋아요... 저럼한 가격에 상품이 마음에 드네요.. 판매자님 감사해요 ... 한가지만 더요.. 마트에 가서 선풍기사려고 했더니 6만원이상 하던데 너무 저럼해서 한번더 마음에 들어욤^^,0,176,4,0,1
984,kira*****,윈드피아,선풍기,2014.06.16,5,여름을 대비해서 선풍기를 구매했는데 생각보다 비싸네요. 그래도 이 제품은 그나마 저렴해서 좋았는데 2대중 한대가 불량이라서 맞교환 받았네요. 판매자님의 빠른 대응 감사합니다. 고객센터보다 더 빠르네요..감사합니다.,0,119,0,0,1
985,duch*******,윈드피아,선풍기,2017.06.29,5,집에 있던 3만원짜리가 고장나서 급히 이번에 여기서 검정색으로 25000원짜리 하나 샀네요. 결론부터 말하면 아주 마음에 드네요. 바람 파워부터 훨씬 더 강하고 크기도 더 크고 좋네요. 잘 쓸게요.,0,110,0,0,0
986,pebb**,윈드피아,선풍기,2014.07.06,5,구매결정은 미리 합니다. 디자인도 좋고 다좋습니다만 타이머를 연속으로 놓으면 시간쪽으로 돌려 놓았을때처럼 따르륵하는 소리가 나네요. 이거 불량 아닌가요? 일단 전화드리겠습니다.,0,98,0,0,0
987,djks*****,윈드피아,선풍기,2015.05.06,5,저렴하고 좋은제품 조립 방금하고 테스트해봤습니다. 좋습니다. 머리각도 움직일때 소리도 안나서 부드럽고 일단 생각보다 싼티안나고 튼튼해보이고 소음도 없다고 봐야함.. 바람도 굉장히 시원하고 이가격에 이정도면 정말 뛰어납니다. 올여름은 걱정없을거 같네요.. 조립도 쉽고 .. 분해해서 보관도 용이,0,163,0,0,0
988,kth8**,윈드피아,선풍기,2014.06.16,5,"가격이 너무 저렴해서 품질에 의심이 갔습니다만 매우 짱짱하고 좋습니다. 허술해보이는 부분없이 잘 만들어져 있고요, 조립식인게 살짝 귀찮지만 완성되어서 오는 것도 배송과정에서 부러질까봐 걱정되는 건 마찬가지니까 뭐... 여튼 가격 의심마시고 구입해보세요~ 추천합니다.",0,148,1,0,0
989,ever**************,윈드피아,선풍기,2014.08.07,5,가격이 너무 저렴해서 주문하면서도 반신반의했었는데 최고의선택인듯. 소리도 조용하고 성능도 좋은듯 가격대비 대만족함 에어컨안켜도 충분히 시원하고 좋음 내년에도 쓸수있을꺼같아요,0,96,0,0,0
990,pjhj**,윈드피아,선풍기,2011.07.01,5,"뭐,,,,정말 에너지 소비등급 확인하고샀어야했는데 바닥면 드럽다는후기보고 뽑기운인줄알았는데 깨끗할수없는 그런 내용물이네요 그냥써요 싼거고른 내잘못,,, 독한백자평.~호옹다다ㅑ？顚炒품킴觸＄푄？",0,106,1,0,0
991,znlz*******,윈드피아,선풍기,2020.06.09,5,이전에 사용했던 선풍기는 밑판에 코드를 두어 조립식으로 만들지 못한것 같은데 이 녀석은 모터쪽에 코드를 달아 조립식으로 아주 잘 만들었네요,0,77,0,0,1
992,kksu******,윈드피아,선풍기,2011.06.08,5,"부속품이 빠져서 조립이 안되 짜증이 났었는데 친절하게 상담, 설명해주시며 바로 부속품을 보내주셨습니다. 조립도 간편하고 잘 돌아갑니다. 높이 조절이 조금 번거로운거 빼면 좋습니다.",0,100,0,0,0
993,shan*****,윈드피아,선풍기,2020.06.19,5,배송이 오래걸렸어요. 받아서 조립 해보고 작동 시켜보니 잘 돌아가고 모터 탄냄새같은거 안나요. 바람이 센 편이예요. 회전하는 폭이 조금 작아요. 흰색이라 깔끔해보여요. 저렴하게 사서 잘 쓰고 있어요.,0,111,0,0,0
994,na2b***,윈드피아,선풍기,2015.06.17,5,좋아요 배송도 빠르고 가격대비 제품도 괜찮은거 같아요 받고 놀란건 에너지소비등급이 4등급이네요 미리 확인하지 못했어서 놀랐네요 매일 틀어놓는거 아니니 괜찮겟죠 마니 파세요~,0,96,1,0,0
995,syly**,윈드피아,선풍기,2011.07.20,5,선풍기를 받았는데요 선풍기 하단에 부착된 무드등 밤에 보면 볼수록 이뿌구여선풍기 절약형이라고 하니깐 믿고 편하게 써보고 월말에 전기세보면 깜짝놀라길 기대하면서 강추합니다,0,94,0,0,3
996,mikn****,윈드피아,선풍기,2017.08.02,5,저번에 구매한선풍기가 너무좋아서 1대더주문했어요 근대 한진택배 이 개객취팔님들이 늦게가져다줘서 짜증 2만배나요,0,61,0,0,1
997,chob*******,윈드피아,선풍기,2020.08.25,5,방금 도착해서 조립하기전에 리뷰가않좋아서걱정했는데 조립하기쉽고 바로 돌려보니 소리는나는데 작은틀안에 선풍기날이5개라서 그런거같아요 잘도착했습니다 전 제품 1번이랍니다,0,92,0,0,1
998,joso**,윈드피아,선풍기,2012.05.08,5,완전 만족해요~조립도 간편하고 잠금장치도 맘에 들고. 창문닫고 틀어보니 방번체온도도 금방 떨어지고. 뒷쪽에서 들으면 잔소음이 약간있지만 좀 떨어트림 모를정도니~~ㅎㅎㅎㅎ 만족이요,0,99,3,0,0
999,mara**,윈드피아,선풍기,2011.07.27,5,조립만 해놓고 아직 켜보진 않았는데 조립은 쉽네요.근데 아무리 안 보이는 부분이라해도 바닥에 대는 그 검정색은 좀 많이 지저분하네요.하지만 이가격에 이만한거 구했으니 만족이예요,0,98,0,0,0
1000,orig*****,윈드피아,선풍기,2016.07.14,5,"가격과 배송 모두 마음에 드는데, 온돌형 선풍기는 소음도 크고 바람세기도 기본적으로 너무나 센 느낌입니다. 반품을 하려다가 부모님께서 귀찮아 하셔서 그냥 사용중입니다만아쉬움.",0,97,0,0,1
1001,simo***,윈드피아,선풍기,2020.08.20,5,가성비 좋아요. 약풍은 소리가 적은 대신 다른 선풍기 약풍보다 바람 세기가 좀 약합니다. 작동 잘되고 선풍기 자체 무게가 가볍습니다. 날개에 좀 문제가 있어서 보내달라고 하니 바로 새것으로 보내주시고 고객응대도 좋아요.,0,122,0,0,2
1002,wele**,윈드피아,선풍기,2011.08.06,5,전에 윈드피아에서 선풍기 구매하고 집에 놀러온 친구가 자기도 사달라고 부탁해서 대신 주문해줬어요. 일단 배송은 빠르구요. 그런데 고급형 리모콘인데.. 제가 구매했을때보다 가격이 내려간것 같네요. 그래서 친구계 제꺼보다 좋다는.. 봤는데 디자인도 깔끔하고 튼튼해보여요.,0,149,0,2,1
1003,derf******,윈드피아,선풍기,2015.06.03,5,마음에 듭니다 리모컨이 있는게 필요했는데 다른곳 보다 저렴하게 구매했습니다. 다만 처음에 리모컨이 불량이었지만 바로 빠르게 교환받았고 잘 작동합니다. 민트라 색도 시원해 보입니다.,0,100,0,0,0
1004,muse****,윈드피아,선풍기,2011.08.16,5,밑바닥이 조금 지저분하긴 한데 중국산치면 나름 나쁘진 않네요 다만 생각보다 바람세기가 약하다는...집에 선풍기가 총 3대인데 중간정도인듯...제일 약한건 스텐트 없는 작은모델이라.,0,100,0,0,1
1005,gemo******,윈드피아,선풍기,2011.06.29,5,사무실에서 필요해서 구입했는데 크기두 맘에들고 바람두 시원하고 다좋은거 같아여.....다른 지점 사무실에서두 저희꺼보구 사달라고해서 세개나 더구입했어요 가격대비 짱인거같아여,0,96,0,0,0
1006,kuki****,윈드피아,선풍기,2017.07.10,5,여름대비 하나 장만했는데 가격대비 정말 쓸만한 거 같습니다 ㅎ 배송도 좋았고 조립도 간편하고 강추합니다,0,57,0,0,0
1007,jiyo********,윈드피아,선풍기,2013.07.31,5,리모컨도 있는데 동네마트보다 싸게 산거같아요 날개뚜껑도플라스틱이 아니라 튼튼해보이구요 싼가격에 괜찮다는거에요~비싼거랑 비교하심 안되구요.또 살 생각있을정도는 됩니다,0,91,1,0,0
1008,kime***,윈드피아,선풍기,2013.07.14,5,일단 잘 회잔하고 좋은데 처음부터 계속 모타 타는냄새 비슷 하게 고무 탄내 가 납니다 2일째 접어들어 점점 약해지는건지 적응이 되는건진은 모르겠네요 사용후 as가능하다 생각하고 쓰,0,100,0,0,0
1009,pion***,윈드피아,선풍기,2015.08.20,5,처음에 왔을때는 회전에 문제가 있어서 기분이 영 아니드만 혼자서 대충 고쳐 쓰고 있는데 성능은 아주 괜찮은거 같아요. 바람도 시원하고 두개는 어머니가 쓰시는데 맘에 들어하시네요.^-^;,0,103,3,0,0
1010,mubi**,윈드피아,선풍기,2012.06.13,5,2개 구매했는데요 한개는 괜찮은데 다른 하나는 타임스위치가 거꾸로 꼽혀있어요 이것도 일종의 불량아닌가요 쓰는데는 문제없어서 그냥 구매확인하지만 잘 확인하고 판매하세요,0,92,0,0,0
1011,skah*****,윈드피아,선풍기,2011.07.06,5,다른분들의 후기를 읽고 구매취소를 할까 하다가 그냥 사봤는데 조립하는데 어렵지도 않고 소음도 생각보다 적고 물건은 매우 만족 합니다. 배송늦고 이물질이 묻었지만 택배기사잘못,0,96,0,0,0
1012,dong****,윈드피아,선풍기,2015.07.29,5,"t선풍기 너무 마음에 듭니다 색깔하나하나, 조립쉬움쉬움, 바람세기도 좋음조흠 하지만 밤에는 조금의 소리가 크더라구요 그만큼 다른 성풍기에 비해서 바람이 굉장히 ？섦求？. ㅋㅋㅋㅋ귀엽",0,101,0,0,1
1013,mrbl****,윈드피아,선풍기,2015.07.25,5,선풍기가 가볍고 튼튼하지는 않지만 가격이 싸니까 만족합니다. 리모컨 거리감이 짧은 건 아쉽네요. 택배가 미리 전화도 안주고 옆동에 물건만 던져놓고 갔네요. 택배사를 바꾸셔야할 듯.,0,100,0,0,1
1014,eleo*,윈드피아,선풍기,2014.06.03,5,"좋은 상품 감사드립니다. E-무슨 마트에서 사려다가 선풍기가 너무 비싸서 고민하다가 이걸 샀어요 가격도 절반 이상 저렴하고 선풍기 특성상 쉽게 고장이 나지 않아서 샀습니다. 조립도 매우 간편했구요, 고장나도 부품별로 구매할 수 있을 것이기에 수리비도 적게 나올거같아서 샀습니다. 아주 좋네요^^",0,164,3,0,2
1015,yys4***,윈드피아,선풍기,2011.08.16,5,빠른배송 감사합니다. 조립도 간편하고 가격저렴하고 만족합니다. 한가지 아수운점은 사용한지 이틀째부터 회전할때 ？力？ 소리가 납니다. 좀 거슬리네요 그것빼고고는 시원하고 좋아요,0,97,0,0,0
1016,anom**,윈드피아,선풍기,2010.08.02,5,스탠드형이라 그런지 조금은 부실해보이는듯...배송때 잘못된건지 설치하고 사용하다가 나중에 발견했네여..전면이 조금 ？팁？ 있는걸...암튼 그냥 그럭저럭 쓸만해서 사용은 하고 있습니다,0,101,0,0,0
1017,moon*******,윈드피아,선풍기,2011.07.13,5,"아직 많이 써보지 않아서 뭐라고 확실히 말하긴 뭐하지만.. 제품을 받고 조립해서 잠깐 써 본 입장에서 가격대비 정말 좋습니다.. 디자인도 괜찮고, 소음도 거의 없고.. 다만 높 낮이 조절이 좀더 세밀하게 되었으면 하는 아쉬움은 있습니다.. 앞으로 고장만 안나고 오랜시간 쓸수 있다면 정말 최고의 제품 같습니다^^..",0,176,2,0,0
1018,stu7**,윈드피아,선풍기,2015.07.24,5,타이머 소리가 좀나며 높이 조절시 한번에 쓩하고 올라가지 않고 손으로 당겨서 올려야해요 두개샀는데 하나가 불량인가 했더니 둘다 그러네요 ㅜㅜ싼맛에 기냥 쓰렵니다 참고하세요,0,95,0,0,0
1019,슥키키,윈드피아,선풍기,2014.10.03,5,와 너무 좋아요 가격대비 미풍만해도 너무 시원해서 추울지경 저는 워낙 더위를 많이타서 에어컨에 선풍기까지 트는데요 젤 좋은점이 바람이 엄청나게 쎄요 ㅋㅋㅋ그래서 미풍이상을 켜보질 못했네요 제가 리뷰가 너무느졌어요ㅠㅠ 이제 날이 추워지는데 그래도 아직도 틀고잡니다 ㅎㅎ,0,149,0,0,1
1020,umsu*****,윈드피아,선풍기,2011.06.27,5,14인치 좌식용선풍기를 샀는데요 작아서 시원할까했는데 괜한 걱정이였네요. 14인치든 16인치든 상관없이 선풍기는 그냥 시원한거 같습니다. 제품이 괜찮네요 잘쓰겠습니다.,0,93,0,0,2
1021,two-*****,윈드피아,선풍기,2019.06.20,5,가성비 대비 좋은듯 합니다. 거실에서 사용해서 그런지 소음도 그다지 큰지는 잘 모르겠네요. 단 리모컨의 거리가 좀 짧은게 아쉽네요.,0,73,0,0,0
1022,kmj6******,윈드피아,선풍기,2013.07.05,5,리모컨선풍기주문했는데 잘받았습니다 조립하기는 쉬운데 무게도 좀나가는편이고 높이가 높아요 전력이 사등급이라 마음대로 쓸수는없을거 같아요 하지만 리모콘이라 편합니다,0,89,0,0,1
